,DefaultProperty,Descriptor,Designation,DisciplineDescriptor,DisciplineId,FunctionName,HasChild,Location,ManagedType,Name,SubDisciplineDescriptor,SubDisciplineId,SubTypeDescriptor,SubTypeId,SystemId,TypeDescriptor,TypeId,ViewId,_links,Building,Area,Type,PointGroup,Equip,SubEquip1,SubEquip2,PointType
Project:GmsDevice_1_2098247_8389067,Present_Value,Setpoint supply air temp_,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'SpTSu,Building Automation,50,SetpointTemperature,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Setpoint supply air temp_,80,B10'Area3for2'A'Ahu1'DOAS'SpTSu,Unassigned,0,Temperature,7017,1,Setpoint,7000,9,[],B10,Area3for2,A,Ahu1,DOAS,,,SpTSu
Project:GmsDevice_1_2098247_8389091,Present_Value,Setpoint supply air temp_,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'FCU'SpTSu,Building Automation,50,SetpointTemperature,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Setpoint supply air temp_,80,B10'Area3for2'A'Ahu1'FCU'SpTSu,Unassigned,0,Temperature,7017,1,Setpoint,7000,9,[],B10,Area3for2,A,Ahu1,FCU,,,SpTSu
Project:GmsDevice_1_2098247_8389104,Present_Value,Setpoint supply air temp_,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'SpTSu,Building Automation,50,SetpointTemperature,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Setpoint supply air temp_,80,B10'Area3for2'A'Ahu2'DOAS'SpTSu,Unassigned,0,Temperature,7017,1,Setpoint,7000,9,[],B10,Area3for2,A,Ahu2,DOAS,,,SpTSu
Project:GmsDevice_1_2098247_8389128,Present_Value,Setpoint supply air temp_,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'FCU'SpTSu,Building Automation,50,SetpointTemperature,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Setpoint supply air temp_,80,B10'Area3for2'A'Ahu2'FCU'SpTSu,Unassigned,0,Temperature,7017,1,Setpoint,7000,9,[],B10,Area3for2,A,Ahu2,FCU,,,SpTSu
Project:GmsDevice_1_2098248_8388695,Present_Value,Setpoint supply air temp_,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'SpTSu,Building Automation,50,SetpointTemperature,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Setpoint supply air temp_,80,B10'Area3for2'A'Ahu3'DOAS'SpTSu,Unassigned,0,Temperature,7017,1,Setpoint,7000,9,[],B10,Area3for2,A,Ahu3,DOAS,,,SpTSu
Project:GmsDevice_1_2098248_8388719,Present_Value,Setpoint supply air temp_,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'FCU'SpTSu,Building Automation,50,SetpointTemperature,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Setpoint supply air temp_,80,B10'Area3for2'A'Ahu3'FCU'SpTSu,Unassigned,0,Temperature,7017,1,Setpoint,7000,9,[],B10,Area3for2,A,Ahu3,FCU,,,SpTSu
Project:GmsDevice_1_2098248_8388732,Present_Value,Setpoint supply air temp_,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'SpTSu,Building Automation,50,SetpointTemperature,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Setpoint supply air temp_,80,B10'Area3for2'A'Ahu4'DOAS'SpTSu,Unassigned,0,Temperature,7017,1,Setpoint,7000,9,[],B10,Area3for2,A,Ahu4,DOAS,,,SpTSu
Project:GmsDevice_1_2098248_8388756,Present_Value,Setpoint supply air temp_,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'FCU'SpTSu,Building Automation,50,SetpointTemperature,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Setpoint supply air temp_,80,B10'Area3for2'A'Ahu4'FCU'SpTSu,Unassigned,0,Temperature,7017,1,Setpoint,7000,9,[],B10,Area3for2,A,Ahu4,FCU,,,SpTSu
Project:GmsDevice_1_2098247_12582995,Present_Value,Status HRW,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'ErcHRW'Mot'Sta,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Status HRW,80,B10'Area3for2'A'Ahu1'DOAS'ErcHRW'Mot'Sta,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu1,DOAS,ErcHRW,Mot,Sta
Project:GmsDevice_1_2098247_12582996,Present_Value,Status PDW,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'ErcPDW'Mot'Sta,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Status PDW,80,B10'Area3for2'A'Ahu1'DOAS'ErcPDW'Mot'Sta,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu1,DOAS,ErcPDW,Mot,Sta
Project:GmsDevice_1_2098247_12583006,Present_Value,Status HRW,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'ErcHRW'Mot'Sta,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Status HRW,80,B10'Area3for2'A'Ahu2'DOAS'ErcHRW'Mot'Sta,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu2,DOAS,ErcHRW,Mot,Sta
Project:GmsDevice_1_2098247_12583007,Present_Value,Status PDW,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'ErcPDW'Mot'Sta,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Status PDW,80,B10'Area3for2'A'Ahu2'DOAS'ErcPDW'Mot'Sta,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu2,DOAS,ErcPDW,Mot,Sta
Project:GmsDevice_1_2098248_12582935,Present_Value,Status HRW,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'ErcHRW'Mot'Sta,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Status HRW,80,B10'Area3for2'A'Ahu3'DOAS'ErcHRW'Mot'Sta,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu3,DOAS,ErcHRW,Mot,Sta
Project:GmsDevice_1_2098248_12582936,Present_Value,Status PDW,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'ErcPDW'Mot'Sta,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Status PDW,80,B10'Area3for2'A'Ahu3'DOAS'ErcPDW'Mot'Sta,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu3,DOAS,ErcPDW,Mot,Sta
Project:GmsDevice_1_2098248_12582946,Present_Value,Status HRW,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'ErcHRW'Mot'Sta,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Status HRW,80,B10'Area3for2'A'Ahu4'DOAS'ErcHRW'Mot'Sta,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu4,DOAS,ErcHRW,Mot,Sta
Project:GmsDevice_1_2098248_12582947,Present_Value,Status PDW,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'ErcPDW'Mot'Sta,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Status PDW,80,B10'Area3for2'A'Ahu4'DOAS'ErcPDW'Mot'Sta,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu4,DOAS,ErcPDW,Mot,Sta
Project:GmsDevice_1_2098249_12582937,Present_Value,Status pump 1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS23.B10'Area3for2'C'CGrpPCB'MxCrt'Pu'Sta1,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C3.Status pump 1,80,B10'Area3for2'C'CGrpPCB'MxCrt'Pu'Sta1,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,C,CGrpPCB,MxCrt,Pu,,Sta1
Project:GmsDevice_1_2098249_12582938,Present_Value,Status pump 2,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS23.B10'Area3for2'C'CGrpPCB'MxCrt'Pu'Sta2,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C3.Status pump 2,80,B10'Area3for2'C'CGrpPCB'MxCrt'Pu'Sta2,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,C,CGrpPCB,MxCrt,Pu,,Sta2
Project:GmsDevice_1_2098247_12583017,Present_Value,Status exhaust fan,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'FanSuEh'StaEh,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Status exhaust fan,80,B10'Area3for2'A'Ahu1'DOAS'FanSuEh'StaEh,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu1,DOAS,FanSuEh,,StaEh
Project:GmsDevice_1_2098247_12583021,Present_Value,Status exhaust fan,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'FanSuEh'StaEh,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Status exhaust fan,80,B10'Area3for2'A'Ahu2'DOAS'FanSuEh'StaEh,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu2,DOAS,FanSuEh,,StaEh
Project:GmsDevice_1_2098248_12582961,Present_Value,Status exhaust fan,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'FanSuEh'StaEh,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Status exhaust fan,80,B10'Area3for2'A'Ahu4'DOAS'FanSuEh'StaEh,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu4,DOAS,FanSuEh,,StaEh
Project:GmsDevice_1_2098247_12583019,Present_Value,Run status,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'FCU'FanRc'StaOn,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Run status,80,B10'Area3for2'A'Ahu1'FCU'FanRc'StaOn,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu1,FCU,FanRc,,StaOn
Project:GmsDevice_1_2098247_12583023,Present_Value,Run status,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'FCU'FanRc'StaOn,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Run status,80,B10'Area3for2'A'Ahu2'FCU'FanRc'StaOn,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu2,FCU,FanRc,,StaOn
Project:GmsDevice_1_2098248_12582959,Present_Value,Run status,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'FCU'FanRc'StaOn,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Run status,80,B10'Area3for2'A'Ahu3'FCU'FanRc'StaOn,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu3,FCU,FanRc,,StaOn
Project:GmsDevice_1_2098248_12582963,Present_Value,Run status,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'FCU'FanRc'StaOn,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Run status,80,B10'Area3for2'A'Ahu4'FCU'FanRc'StaOn,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu4,FCU,FanRc,,StaOn
Project:GmsDevice_1_2098247_12583018,Present_Value,Status supply fan,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'FanSuEh'StaSu,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Status supply fan,80,B10'Area3for2'A'Ahu1'DOAS'FanSuEh'StaSu,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu1,DOAS,FanSuEh,,StaSu
Project:GmsDevice_1_2098247_12583022,Present_Value,Status supply fan,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'FanSuEh'StaSu,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Status supply fan,80,B10'Area3for2'A'Ahu2'DOAS'FanSuEh'StaSu,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu2,DOAS,FanSuEh,,StaSu
Project:GmsDevice_1_2098248_12582958,Present_Value,Status supply fan,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'FanSuEh'StaSu,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Status supply fan,80,B10'Area3for2'A'Ahu3'DOAS'FanSuEh'StaSu,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu3,DOAS,FanSuEh,,StaSu
Project:GmsDevice_1_2098248_12582962,Present_Value,Status supply fan,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'FanSuEh'StaSu,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Status supply fan,80,B10'Area3for2'A'Ahu4'DOAS'FanSuEh'StaSu,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B10,Area3for2,A,Ahu4,DOAS,FanSuEh,,StaSu
Project:GmsDevice_1_2098247_843055321,TiSub,Start-up time,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'SttUp'SttUpTmr,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Start-up time,0,B10'Area3for2'A'Ahu2'DOAS'SttUp'SttUpTmr,Unassigned,0,Unassigned,0,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu2,DOAS,SttUp,,SttUpTmr
Project:GmsDevice_1_2098248_843055167,TiSub,Start-up time,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'SttUp'SttUpTmr,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Start-up time,0,B10'Area3for2'A'Ahu3'DOAS'SttUp'SttUpTmr,Unassigned,0,Unassigned,0,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu3,DOAS,SttUp,,SttUpTmr
Project:GmsDevice_1_2098248_843055189,TiSub,Start-up time,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'SttUp'SttUpTmr,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Start-up time,0,B10'Area3for2'A'Ahu4'DOAS'SttUp'SttUpTmr,Unassigned,0,Unassigned,0,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu4,DOAS,SttUp,,SttUpTmr
Project:GmsDevice_1_2098247_278,Present_Value,Temperature after cooling coil,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'TAfCcl,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Temperature after cooling coil,80,B10'Area3for2'A'Ahu1'DOAS'TAfCcl,Unassigned,0,Unassigned,0,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu1,DOAS,,,TAfCcl
Project:GmsDevice_1_2098247_336,Present_Value,Temperature after cooling coil,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'FCU'TAfCcl,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Temperature after cooling coil,80,B10'Area3for2'A'Ahu2'FCU'TAfCcl,Unassigned,0,Unassigned,0,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu2,FCU,,,TAfCcl
Project:GmsDevice_1_2098248_153,Present_Value,Temperature after cooling coil,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'TAfCcl,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Temperature after cooling coil,80,B10'Area3for2'A'Ahu3'DOAS'TAfCcl,Unassigned,0,Unassigned,0,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu3,DOAS,,,TAfCcl
Project:GmsDevice_1_2098247_337,Present_Value,Temperature after HP-E,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'FCU'TAfHPE,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Temperature after HP-E,80,B10'Area3for2'A'Ahu2'FCU'TAfHPE,Unassigned,0,Unassigned,0,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu2,FCU,,,TAfHPE
Project:GmsDevice_1_2098247_279,Present_Value,Temperature before cooling coil,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'TBfCcl,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Temperature before cooling coil,80,B10'Area3for2'A'Ahu1'DOAS'TBfCcl,Unassigned,0,Unassigned,0,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu1,DOAS,,,TBfCcl
Project:GmsDevice_1_2098248_154,Present_Value,Temperature before cooling coil,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'TBfCcl,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Temperature before cooling coil,80,B10'Area3for2'A'Ahu3'DOAS'TBfCcl,Unassigned,0,Unassigned,0,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu3,DOAS,,,TBfCcl
Project:GmsDevice_1_2098247_50331731,Present_Value,Temperature controller,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'Ccl'TCtr,Building Automation,50,FnctController,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Temperature controller,80,B10'Area3for2'A'Ahu1'DOAS'Ccl'TCtr,Unassigned,0,Controller,3501,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu1,DOAS,Ccl,,TCtr
Project:GmsDevice_1_2098247_50331735,Present_Value,Temperature controller,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'FCU'Ccl'TCtr,Building Automation,50,FnctController,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Temperature controller,80,B10'Area3for2'A'Ahu1'FCU'Ccl'TCtr,Unassigned,0,Controller,3501,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu1,FCU,Ccl,,TCtr
Project:GmsDevice_1_2098247_50331738,Present_Value,Temperature controller,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'Ccl'TCtr,Building Automation,50,FnctController,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Temperature controller,80,B10'Area3for2'A'Ahu2'DOAS'Ccl'TCtr,Unassigned,0,Controller,3501,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu2,DOAS,Ccl,,TCtr
Project:GmsDevice_1_2098247_50331742,Present_Value,Temperature controller,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'FCU'Ccl'TCtr,Building Automation,50,FnctController,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Temperature controller,80,B10'Area3for2'A'Ahu2'FCU'Ccl'TCtr,Unassigned,0,Controller,3501,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu2,FCU,Ccl,,TCtr
Project:GmsDevice_1_2098248_50331664,Present_Value,Temperature controller,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'Ccl'TCtr,Building Automation,50,FnctController,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Temperature controller,80,B10'Area3for2'A'Ahu3'DOAS'Ccl'TCtr,Unassigned,0,Controller,3501,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu3,DOAS,Ccl,,TCtr
Project:GmsDevice_1_2098248_50331668,Present_Value,Temperature controller,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'FCU'Ccl'TCtr,Building Automation,50,FnctController,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Temperature controller,80,B10'Area3for2'A'Ahu3'FCU'Ccl'TCtr,Unassigned,0,Controller,3501,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu3,FCU,Ccl,,TCtr
Project:GmsDevice_1_2098248_50331671,Present_Value,Temperature controller,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'Ccl'TCtr,Building Automation,50,FnctController,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Temperature controller,80,B10'Area3for2'A'Ahu4'DOAS'Ccl'TCtr,Unassigned,0,Controller,3501,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu4,DOAS,Ccl,,TCtr
Project:GmsDevice_1_2098248_50331675,Present_Value,Temperature controller,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'FCU'Ccl'TCtr,Building Automation,50,FnctController,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Temperature controller,80,B10'Area3for2'A'Ahu4'FCU'Ccl'TCtr,Unassigned,0,Controller,3501,1,Control Function,3500,9,[],B10,Area3for2,A,Ahu4,FCU,Ccl,,TCtr
Project:GmsDevice_1_31_8388615,Present_Value,Dew point temperature,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA11.B10'Area3for2'R'BR'AbsHuRTDew_5'TDew,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Dew point temperature,80,B10'Area3for2'R'BR'AbsHuRTDew_5'TDew,Unassigned,0,Analog,7802,1,Value,7800,9,[],B10,Area3for2,R,BR,AbsHuRTDew_5,,,TDew
Project:GmsDevice_1_31_8388617,Present_Value,Dew point temperature,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA11.B10'Area3for2'R'BR'AbsHuRTDew_4'TDew,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Dew point temperature,80,B10'Area3for2'R'BR'AbsHuRTDew_4'TDew,Unassigned,0,Analog,7802,1,Value,7800,9,[],B10,Area3for2,R,BR,AbsHuRTDew_4,,,TDew
Project:GmsDevice_1_31_8388625,Present_Value,Dew point temperature,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA11.B10'Area3for2'R'BR'AbsHuRTDew_7'TDew,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Dew point temperature,80,B10'Area3for2'R'BR'AbsHuRTDew_7'TDew,Unassigned,0,Analog,7802,1,Value,7800,9,[],B10,Area3for2,R,BR,AbsHuRTDew_7,,,TDew
Project:GmsDevice_1_31_8388627,Present_Value,Dew point temperature,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA11.B10'Area3for2'R'BR'AbsHuRTDew_6'TDew,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Dew point temperature,80,B10'Area3for2'R'BR'AbsHuRTDew_6'TDew,Unassigned,0,Analog,7802,1,Value,7800,9,[],B10,Area3for2,R,BR,AbsHuRTDew_6,,,TDew
